Name,Abs_Thickness_nm,Abs_Eg_eV,Abs_Chi_eV,Abs_Eps_r,Abs_mu_n,Abs_mu_p,Abs_log10_NA,Abs_log10_Nt,ETL_Thickness_nm,ETL_Eg_eV,ETL_Chi_eV,ETL_Eps_r,ETL_mu_n,ETL_mu_p,ETL_log10_ND,ETL_log10_Nt,HTL_Thickness_nm,HTL_Eg_eV,HTL_Chi_eV,HTL_Eps_r,HTL_mu_n,HTL_mu_p,HTL_log10_NA,HTL_log10_Nt,Voc,Jsc,FF,PCE
Structure 20,1000,0.976,4.554,13.634,50,50,19,14,50,1.85,4.26,17.7,50,25,19,15,50,3.1,2.1,6.5,100,43.9,18,14,0.7273,47.912459,83.98,29.26
Structure 20,1000,0.976,4.554,13.634,50,50,19,14,500,1.85,4.26,17.7,50,25,19,15,50,3.1,2.1,6.5,100,43.9,18,14,0.7271,47.68059,83.97,29.11
Structure 20,1000,0.976,4.554,13.634,50,50,19,14,50,1.85,4.26,17.7,50,25,14,15,50,3.1,2.1,6.5,100,43.9,18,14,0.7412,11.724628,54.57,4.74
Structure 20,1000,0.976,4.554,13.634,50,50,19,14,50,1.85,4.26,17.7,50,25,15,15,50,3.1,2.1,6.5,100,43.9,18,14,0.7411,11.765351,54.74,4.77
Structure 20,1000,0.976,4.554,13.634,50,50,19,14,50,1.85,4.26,17.7,50,25,18,15,50,3.1,2.1,6.5,100,43.9,18,14,0.7285,47.330629,70.82,24.42
Structure 20,1000,0.976,4.554,13.634,50,50,19,14,50,1.85,4.26,17.7,50,25,16,15,50,3.1,2.1,6.5,100,43.9,18,14,0.7405,12.177152,56.42,5.09
Structure 20,1000,0.976,4.554,13.634,50,50,19,14,50,1.85,4.26,17.7,50,25,17,15,50,3.1,2.1,6.5,100,43.9,18,14,0.7354,16.775497,64.59,7.97
Structure 20,1000,0.976,4.554,13.634,50,50,19,14,150,1.85,4.26,17.7,50,25,18,15,50,3.1,2.1,6.5,100,43.9,18,14,0.7294,47.376866,72.25,24.97
Structure 20,1000,0.976,4.554,13.634,50,50,19,14,150,1.85,4.26,17.7,50,25,17,15,50,3.1,2.1,6.5,100,43.9,18,14,0.746,21.281601,62.41,9.91
Structure 20,1000,0.976,4.554,13.634,50,50,19,14,150,1.85,4.26,17.7,50,25,17,14,50,3.1,2.1,6.5,100,43.9,18,14,0.746,21.2819,62.41,9.91
Structure 20,1000,0.976,4.554,13.634,50,50,19,14,50,1.85,4.26,17.7,50,25,19,15,100,3.1,2.1,6.5,100,43.9,18,14,0.7273,47.912433,83.98,29.26
Structure 20,1000,0.976,4.554,13.634,50,50,19,14,50,1.85,4.26,17.7,50,25,19,15,500,3.1,2.1,6.5,100,43.9,18,14,0.7273,47.912363,83.98,29.26
Structure 20,1000,0.976,4.554,13.634,50,50,19,14,50,1.85,4.26,17.7,50,25,19,15,50,3.1,2.1,6.5,100,43.9,14,14,0.727,47.909033,83.96,29.24
Structure 20,1000,0.976,4.554,13.634,50,50,19,14,50,1.85,4.26,17.7,50,25,19,15,50,3.1,2.1,6.5,100,43.9,15,14,0.727,47.909037,83.96,29.24
Structure 20,1000,0.976,4.554,13.634,50,50,19,14,50,1.85,4.26,17.7,50,25,19,15,50,3.1,2.1,6.5,100,43.9,16,14,0.727,47.909081,83.96,29.24
Structure 20,1000,0.976,4.554,13.634,50,50,19,14,50,1.85,4.26,17.7,50,25,19,15,50,3.1,2.1,6.5,100,43.9,17,14,0.727,47.909483,83.96,29.24
Structure 20,1000,0.976,4.554,13.634,50,50,19,14,50,1.85,4.26,17.7,50,25,19,15,50,3.1,2.1,6.5,100,43.9,19,14,0.729,47.929169,84.09,29.38
Structure 20,1000,0.976,4.554,13.634,50,50,19,14,50,1.85,4.26,17.7,50,25,19,15,50,3.1,2.1,6.5,100,43.9,19,15,0.729,47.929169,84.09,29.38
Structure 20,1000,0.976,4.554,13.634,50,50,19,14,50,1.85,4.26,17.7,50,25,19,15,50,3.1,2.1,6.5,100,43.9,19,19,0.729,47.929169,84.09,29.38
Structure 20,1000,0.976,4.554,13.634,50,50,19,14,50,1.85,4.26,17.7,50,25,19,15,50,3.1,2.1,6.5,100,43.9,19,17,0.729,47.929169,84.09,29.38
Structure 20,1100,0.976,4.554,13.634,50,50,19,14,50,1.85,4.26,17.7,50,25,19,15,50,3.1,2.1,6.5,100,43.9,19,14,0.7282,48.070853,84.11,29.44
Structure 20,1200,0.976,4.554,13.634,50,50,19,14,50,1.85,4.26,17.7,50,25,19,15,50,3.1,2.1,6.5,100,43.9,19,14,0.7274,48.178816,84.13,29.48
Structure 20,500,0.976,4.554,13.634,50,50,19,14,50,1.85,4.26,17.7,50,25,19,15,50,3.1,2.1,6.5,100,43.9,19,14,0.7331,45.709241,83.9,28.12
Structure 20,700,0.976,4.554,13.634,50,50,19,14,50,1.85,4.26,17.7,50,25,19,15,50,3.1,2.1,6.5,100,43.9,19,14,0.7316,47.107948,83.99,28.95
Structure 20,400,0.976,4.554,13.634,50,50,19,14,50,1.85,4.26,17.7,50,25,19,15,50,3.1,2.1,6.5,100,43.9,19,14,0.7334,44.306194,83.85,27.25
Structure 20,600,0.976,4.554,13.634,50,50,19,14,200,1.85,4.26,17.7,50,25,19,15,300,3.1,2.1,6.5,100,43.9,19,14,0.7324,46.548294,83.95,28.62
Structure 20,800,0.976,4.554,13.634,50,50,17,14,300,1.85,4.26,17.7,50,25,16,15,200,3.1,2.1,6.5,100,43.9,18,16,0.646,46.156409,56.92,16.97
Structure 20,800,0.976,4.554,13.634,50,50,17,14,300,1.85,4.26,17.7,50,25,14,15,200,3.1,2.1,6.5,100,43.9,18,16,0.6685,38.188399,39.88,10.18
Structure 20,800,0.976,4.554,13.634,50,50,17,14,300,1.85,4.26,17.7,50,25,14,15,100,3.1,2.1,6.5,100,43.9,14,16,0.6684,37.965149,39.96,10.14
Structure 20,900,0.976,4.554,13.634,50,50,14,14,300,1.85,4.26,17.7,50,25,14,15,100,3.1,2.1,6.5,100,43.9,14,16,0.5981,47.864804,64.3,18.41
Structure 18,1000,0.952,4.311,12.111,50,50,17,14,100,2.8,3.8,9,100,25,17,14,100,1.4,3.8,9,100,12.5,19,14,0.6435,2.44925,49.14,0.77
Structure 18,400,0.952,4.311,12.111,50,50,17,14,100,2.8,3.8,9,100,25,17,14,100,1.4,3.8,9,100,12.5,19,14,0.666,2.574837,49.07,0.84
Structure 18,100,0.952,4.311,12.111,50,50,17,14,100,2.8,3.8,9,100,25,17,14,100,1.4,3.8,9,100,12.5,19,14,0.6983,2.759113,48.96,0.94
Structure 18,300,0.952,4.311,12.111,50,50,17,14,100,2.8,3.8,9,100,25,17,14,100,1.4,3.8,9,100,12.5,19,14,0.6728,2.613695,49.04,0.86
Structure 18,800,0.952,4.311,12.111,50,50,17,14,100,2.8,3.8,9,100,25,17,14,100,1.4,3.8,9,100,12.5,19,14,0.6488,2.479579,49.13,0.79
Structure 18,100,0.952,4.311,12.111,50,50,14,14,100,2.8,3.8,9,100,25,17,14,100,1.4,3.8,9,100,12.5,19,14,0.6878,3.069376,50.31,1.06
Structure 18,100,0.952,4.311,12.111,50,50,15,14,100,2.8,3.8,9,100,25,17,14,100,1.4,3.8,9,100,12.5,19,14,0.6879,3.066363,50.3,1.06
Structure 18,100,0.952,4.311,12.111,50,50,16,14,100,2.8,3.8,9,100,25,17,14,100,1.4,3.8,9,100,12.5,19,14,0.6882,3.037164,50.19,1.05
Structure 18,100,0.952,4.311,12.111,50,50,18,14,100,2.8,3.8,9,100,25,17,14,100,1.4,3.8,9,100,12.5,19,14,0.7828,1.197335,63.48,0.59
Structure 18,100,0.952,4.311,12.111,50,50,19,14,100,2.8,3.8,9,100,25,17,14,100,1.4,3.8,9,100,12.5,19,14,0.8774,0.837293738,84.07,0.62
Structure 18,100,0.952,4.311,12.111,50,50,14,15,100,2.8,3.8,9,100,25,17,14,100,1.4,3.8,9,100,12.5,19,14,0.595,2.770074,52.12,0.86
Structure 18,100,0.952,4.311,12.111,50,50,14,16,100,2.8,3.8,9,100,25,17,14,100,1.4,3.8,9,100,12.5,19,14,0.5015,2.493096,53.87,0.67
Structure 18,100,0.952,4.311,12.111,50,50,14,17,100,2.8,3.8,9,100,25,17,14,100,1.4,3.8,9,100,12.5,19,14,0.4025,2.197914,55.29,0.49
Structure 18,100,0.952,4.311,12.111,50,50,14,18,100,2.8,3.8,9,100,25,17,14,100,1.4,3.8,9,100,12.5,19,14,0.3028,1.898309,55.58,0.32
Structure 18,100,0.952,4.311,12.111,50,50,14,19,100,2.8,3.8,9,100,25,17,14,100,1.4,3.8,9,100,12.5,19,14,0.2122,1.62547,53.64,0.19
Structure 18,100,0.952,4.311,12.111,50,50,14,14,50,2.8,3.8,9,100,25,17,14,100,1.4,3.8,9,100,12.5,19,14,0.6862,2.644302,37.76,0.69
Structure 18,100,0.952,4.311,12.111,50,50,14,14,150,2.8,3.8,9,100,25,17,14,100,1.4,3.8,9,100,12.5,19,14,0.6913,3.777975,49.56,1.29
Structure 18,100,0.952,4.311,12.111,50,50,14,14,200,2.8,3.8,9,100,25,17,14,100,1.4,3.8,9,100,12.5,19,14,0.6945,4.048343,51.11,1.44
Structure 18,100,0.952,4.311,12.111,50,50,14,14,250,2.8,3.8,9,100,25,17,14,100,1.4,3.8,9,100,12.5,19,14,0.697,4.255309,52.53,1.56
Structure 18,100,0.952,4.311,12.111,50,50,14,14,300,2.8,3.8,9,100,25,17,14,100,1.4,3.8,9,100,12.5,19,14,0.699,4.430592,53.67,1.66
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,17,14,100,1.4,3.8,9,100,12.5,19,14,0.7036,4.911352,56.36,1.95
Structure 18,100,0.952,4.311,12.111,50,50,14,14,400,2.8,3.8,9,100,25,17,14,100,1.4,3.8,9,100,12.5,19,14,0.7018,4.707358,55.28,1.83
Structure 18,100,0.952,4.311,12.111,50,50,14,14,350,2.8,3.8,9,100,25,17,14,100,1.4,3.8,9,100,12.5,19,14,0.7006,4.579715,54.56,1.75
Structure 18,100,0.952,4.311,12.111,50,50,14,14,450,2.8,3.8,9,100,25,17,14,100,1.4,3.8,9,100,12.5,19,14,0.7028,4.817026,55.87,1.89
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,14,14,100,1.4,3.8,9,100,12.5,19,14,0.8399,2.216445,81.81,1.52
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,15,14,100,1.4,3.8,9,100,12.5,19,14,0.8177,2.227738,83.2,1.52
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,16,14,100,1.4,3.8,9,100,12.5,19,14,0.7621,2.399671,79.89,1.46
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,18,14,100,1.4,3.8,9,100,12.5,19,14,0.6778,29.538921,48.07,9.62
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,100,1.4,3.8,9,100,12.5,19,14,0.6747,29.702472,77.4,15.51
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,15,100,1.4,3.8,9,100,12.5,19,14,0.6747,29.658307,77.4,15.49
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,16,100,1.4,3.8,9,100,12.5,19,14,0.6741,29.308605,77.4,15.29
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,17,100,1.4,3.8,9,100,12.5,19,14,0.6724,28.305857,77.4,14.73
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,18,100,1.4,3.8,9,100,12.5,19,14,0.6714,27.726157,77.39,14.41
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,19,100,1.4,3.8,9,100,12.5,19,14,0.6712,27.584006,77.39,14.33
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,50,1.4,3.8,9,100,12.5,19,14,0.6731,28.588424,77.41,14.89
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,150,1.4,3.8,9,100,12.5,19,14,0.6761,30.622858,77.4,16.02
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,200,1.4,3.8,9,100,12.5,19,14,0.6771,31.390979,77.39,16.45
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.6808,34.144951,77.37,17.99
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,350,1.4,3.8,9,100,12.5,19,14,0.6794,33.06297,77.38,17.38
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,250,1.4,3.8,9,100,12.5,19,14,0.678,32.038525,77.39,16.81
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,450,1.4,3.8,9,100,12.5,19,14,0.6804,33.830535,77.37,17.81
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,300,1.4,3.8,9,100,12.5,19,14,0.6788,32.589665,77.38,17.12
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,400,1.4,3.8,9,100,12.5,19,14,0.68,33.472838,77.37,17.61
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,14,14,0.6776,37.075927,76.85,19.31
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,15,14,0.6774,37.071934,76.6,19.24
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,16,14,0.6764,36.79104,75.15,18.7
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,17,14,0.6744,35.03198,75.58,17.86
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,18,14,0.6773,34.238046,77.1,17.88
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,15,0.6808,34.141609,77.37,17.98
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,16,0.6808,34.108479,77.37,17.96
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,17,0.6804,33.803804,77.37,17.79
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,18,0.6782,32.131506,77.38,16.86
Structure 18,100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,19,0.6746,29.615955,77.39,15.46
Structure 18,200,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.6487,40.521284,75.86,19.94
Structure 18,1000,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.5695,49.445552,71.44,20.12
Structure 18,500,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.605,47.209321,73.36,20.95
Structure 18,600,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.5958,48.011154,72.84,20.84
Structure 18,400,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.6159,45.976296,73.98,20.95
Structure 18,300,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.6297,43.974126,74.79,20.71
Structure 18,800,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.5811,48.944005,72.04,20.49
Structure 18,700,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.5879,48.55711,72.42,20.67
Structure 18,900,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.575,49.229108,71.72,20.3
Structure 18,1100,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.5646,49.613837,71.17,19.94
Structure 18,1200,0.952,4.311,12.111,50,50,14,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.5601,49.748137,70.93,19.76
Structure 18,400,0.952,4.311,12.111,50,50,14,15,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.5128,45.972837,72.37,17.06
Structure 18,400,0.952,4.311,12.111,50,50,15,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.616,45.975765,74.03,20.97
Structure 18,400,0.952,4.311,12.111,50,50,19,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.7587,45.97982,78.78,27.48
Structure 18,400,0.952,4.311,12.111,50,50,18,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.6992,45.985055,82.21,26.43
Structure 18,400,0.952,4.311,12.111,50,50,17,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.6449,45.981946,80.56,23.89
Structure 18,400,0.952,4.311,12.111,50,50,16,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.6175,45.975926,76.27,21.65
Structure 18,400,0.952,4.311,12.111,50,50,15,14,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.616,45.975765,74.03,20.97
Structure 18,400,0.952,4.311,12.111,50,50,18,15,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.6348,45.919,79.52,23.18
Structure 18,400,0.952,4.311,12.111,50,50,18,19,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.2356,20.610166,55.94,2.72
Structure 18,400,0.952,4.311,12.111,50,50,18,16,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.5641,45.28309,74.86,19.12
Structure 18,300,0.952,4.311,12.111,50,50,18,15,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.6402,43.94117,79.33,22.31
Structure 18,500,0.952,4.311,12.111,50,50,18,15,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.6305,47.12298,79.63,23.66
Structure 18,1000,0.952,4.311,12.111,50,50,18,15,500,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.6158,49.171108,79.8,24.16
Structure 18,400,0.952,4.311,12.111,50,50,18,14,100,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.6989,45.990315,82.19,26.42
Structure 18,400,0.952,4.311,12.111,50,50,18,14,50,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.6989,45.990619,82.19,26.42
Structure 18,400,0.952,4.311,12.111,50,50,18,14,200,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,19,14,0.699,45.989537,82.2,26.43
Structure 18,400,0.952,4.311,12.111,50,50,18,14,200,2.8,3.8,9,100,25,14,14,500,1.4,3.8,9,100,12.5,19,14,0.8848,1.336231,81.92,0.97
Structure 18,400,0.952,4.311,12.111,50,50,18,14,200,2.8,3.8,9,100,25,17,14,500,1.4,3.8,9,100,12.5,19,14,0.7907,1.636265,71.61,0.93
Structure 18,400,0.952,4.311,12.111,50,50,18,14,200,2.8,3.8,9,100,25,18,14,500,1.4,3.8,9,100,12.5,19,14,0.7029,27.120894,35.24,6.72
Structure 18,400,0.952,4.311,12.111,50,50,18,14,200,2.8,3.8,9,100,25,15,14,500,1.4,3.8,9,100,12.5,19,14,0.8812,1.337007,82.37,0.97
Structure 18,400,0.952,4.311,12.111,50,50,18,14,200,2.8,3.8,9,100,25,16,14,500,1.4,3.8,9,100,12.5,19,14,0.8557,1.343192,84.5,0.97
Structure 18,400,0.952,4.311,12.111,50,50,18,14,200,2.8,3.8,9,100,25,19,15,500,1.4,3.8,9,100,12.5,19,14,0.699,45.983818,82.2,26.42
Structure 18,400,0.952,4.311,12.111,50,50,18,14,200,2.8,3.8,9,100,25,19,19,500,1.4,3.8,9,100,12.5,19,14,0.6981,44.839349,82.2,25.73
Structure 18,400,0.952,4.311,12.111,50,50,18,14,200,2.8,3.8,9,100,25,19,16,500,1.4,3.8,9,100,12.5,19,14,0.699,45.930338,82.2,26.39
Structure 18,400,0.952,4.311,12.111,50,50,18,14,200,2.8,3.8,9,100,25,19,18,500,1.4,3.8,9,100,12.5,19,14,0.6983,45.11676,82.2,25.9
Structure 18,400,0.952,4.311,12.111,50,50,18,14,200,2.8,3.8,9,100,25,19,17,500,1.4,3.8,9,100,12.5,19,14,0.6987,45.611645,82.2,26.2
Structure 18,400,0.952,4.311,12.111,50,50,18,14,200,2.8,3.8,9,100,25,19,14,100,1.4,3.8,9,100,12.5,19,14,0.6989,45.726849,82.2,26.27
Structure 18,400,0.952,4.311,12.111,50,50,18,14,200,2.8,3.8,9,100,25,19,14,300,1.4,3.8,9,100,12.5,19,14,0.699,45.891039,82.2,26.37
Structure 18,400,0.952,4.311,12.111,50,50,18,14,200,2.8,3.8,9,100,25,19,14,400,1.4,3.8,9,100,12.5,19,14,0.699,45.945895,82.2,26.4
Structure 18,400,0.952,4.311,12.111,50,50,18,14,200,2.8,3.8,9,100,25,19,14,450,1.4,3.8,9,100,12.5,19,14,0.699,45.968901,82.2,26.41
Structure 18,400,0.952,4.311,12.111,50,50,18,14,200,2.8,3.8,9,100,25,19,14,500,1.4,3.8,9,100,12.5,14,14,0.6984,46.018384,82.11,26.39
Structure 19,1000,0.952,4.25,6.606,50,50,17,14,50,2.1,4.65,13.5,400,210,17,14,50,3,2.5,12.5,25,100,18,14,0.7008,0.076986776,68.02,0.04
Structure 19,1000,0.952,4.25,6.606,50,50,14,14,50,2.1,4.65,13.5,400,210,17,14,50,3,2.5,12.5,25,100,18,14,0.6538,0.075864703,68.32,0.03
Structure 19,1000,0.952,4.25,6.606,50,50,19,14,50,2.1,4.65,13.5,400,210,17,14,50,3,2.5,12.5,25,100,18,14,0.7433,0.078034588,67.72,0.04
Structure 19,1000,0.952,4.25,6.606,50,50,15,14,50,2.1,4.65,13.5,400,210,17,14,50,3,2.5,12.5,25,100,18,14,0.654,0.075870883,68.31,0.03
Structure 19,1000,0.952,4.25,6.606,50,50,16,14,50,2.1,4.65,13.5,400,210,17,14,50,3,2.5,12.5,25,100,18,14,0.6627,0.076071524,68.27,0.03
Structure 19,1000,0.952,4.25,6.606,50,50,14,15,50,2.1,4.65,13.5,400,210,17,14,50,3,2.5,12.5,25,100,18,14,0.5474,0.073366708,68.53,0.03
Structure 19,1000,0.952,4.25,6.606,50,50,14,19,50,2.1,4.65,13.5,400,210,17,14,50,3,2.5,12.5,25,100,18,14,0.4181,0.070345163,67.62,0.02
Structure 19,1000,0.952,4.25,6.606,50,50,14,17,50,2.1,4.65,13.5,400,210,17,14,50,3,2.5,12.5,25,100,18,14,0.4441,0.07095911,67.96,0.02
Structure 19,1000,0.952,4.25,6.606,50,50,14,18,50,2.1,4.65,13.5,400,210,17,14,50,3,2.5,12.5,25,100,18,14,0.4342,0.070729556,67.88,0.02
Structure 19,1000,0.952,4.25,6.606,50,50,14,16,50,2.1,4.65,13.5,400,210,17,14,50,3,2.5,12.5,25,100,18,14,0.4701,0.071570847,68.25,0.02
Structure 19,1000,0.952,4.25,6.606,50,50,14,14,100,2.1,4.65,13.5,400,210,17,14,50,3,2.5,12.5,25,100,18,14,0.6542,0.07584911,68.31,0.03
Structure 19,1000,0.952,4.25,6.606,50,50,19,15,50,2.1,4.65,13.5,400,210,17,14,50,3,2.5,12.5,25,100,18,14,0.733,0.077785036,67.83,0.04
Structure 19,1000,0.952,4.25,6.606,50,50,19,16,50,2.1,4.65,13.5,400,210,17,14,50,3,2.5,12.5,25,100,18,14,0.7019,0.077014403,68.01,0.04
Structure 19,1000,0.952,4.25,6.606,50,50,19,17,50,2.1,4.65,13.5,400,210,17,14,50,3,2.5,12.5,25,100,18,14,0.6638,0.07609935,68.27,0.03
Structure 19,1000,0.952,4.25,6.606,50,50,19,18,50,2.1,4.65,13.5,400,210,17,14,50,3,2.5,12.5,25,100,18,14,0.6252,0.075183631,68.44,0.03
Structure 19,1000,0.952,4.25,6.606,50,50,19,19,50,2.1,4.65,13.5,400,210,17,14,50,3,2.5,12.5,25,100,18,14,0.5806,0.074125438,68.49,0.03
Structure 19,1000,0.952,4.25,6.606,50,50,19,16,150,2.1,4.65,13.5,400,210,17,14,50,3,2.5,12.5,25,100,18,14,0.7024,0.076999249,68.02,0.04
Structure 19,1000,0.952,4.25,6.606,50,50,19,16,150,2.1,4.65,13.5,400,210,17,14,50,3,2.5,12.5,25,100,18,14,0.7025,0.077001521,68.01,0.04
Structure 19,1000,0.952,4.25,6.606,50,50,19,16,150,2.1,4.65,13.5,400,210,17,14,50,3,2.5,12.5,25,100,18,14,0.7024,0.076999827,68.02,0.04
Structure 19,1000,0.952,4.25,6.606,50,50,19,16,250,2.1,4.65,13.5,400,210,17,14,50,3,2.5,12.5,25,100,18,14,0.7024,0.077000567,68.02,0.04
Structure 19,1000,0.952,4.25,6.606,50,50,19,16,150,2.1,4.65,13.5,400,210,14,14,50,3,2.5,12.5,25,100,18,14,0.7085,0.076763501,68.06,0.04
Structure 19,1000,0.952,4.25,6.606,50,50,19,16,150,2.1,4.65,13.5,400,210,18,14,50,3,2.5,12.5,25,100,18,14,0.6829,0.078350258,67.91,0.04
Structure 19,1000,0.952,4.25,6.606,50,50,19,16,150,2.1,4.65,13.5,400,210,14,16,50,3,2.5,12.5,25,100,18,14,0.7079,0.076802692,67.84,0.04
Structure 19,1000,0.952,4.25,6.606,50,50,19,16,150,2.1,4.65,13.5,400,210,14,15,50,3,2.5,12.5,25,100,18,14,0.7084,0.076788477,68.03,0.04
Structure 19,1000,0.952,4.25,6.606,50,50,19,16,150,2.1,4.65,13.5,400,210,16,14,50,3,2.5,12.5,25,100,18,14,0.7076,0.076792578,68.06,0.04
Structure 19,1000,0.952,4.25,6.606,50,50,19,16,150,2.1,4.65,13.5,400,210,14,14,100,3,2.5,12.5,25,100,18,14,0.7085,0.076763802,68.06,0.04
Structure 19,1000,0.952,4.25,6.606,50,50,19,16,150,2.1,4.65,13.5,400,210,14,14,500,3,2.5,12.5,25,100,18,14,0.7085,0.076763969,68.06,0.04
Structure 19,1000,0.952,4.25,6.606,50,50,19,16,150,2.1,4.65,13.5,400,210,14,14,500,3,2.5,12.5,25,100,14,14,0.7084,0.076764264,68.05,0.04
Structure 19,1000,0.952,4.25,6.606,50,50,19,16,150,2.1,4.65,13.5,400,210,14,14,500,3,2.5,12.5,25,100,19,14,0.7085,0.076763643,68.06,0.04
